,text,sentiment
5029,"Excellent services by Mr Abid he is working in UAE Exchange Al Fahidi metro station. I will recommended to my close friends and family members to transfer money from UAE Exchange. Thanks, Samina Naz 0559035222",2
5030,It's.me Tahir Excellent service given from usama .. keep it up,2
5031,"Have been using UAE exchange services for a period of about 3 years now and I have never been disappointed, very first in customer service and ready to help at all times not forgetting friendly staff. Thank you UAE may you continue like that",2
5032,"I have a very good experience with UAE exchange ,i always use to send money to my home past 4 years with same exchange. Staff are very supportive specially Suzane whenever i use to go to deposit money she always smile and assist in a proper manner. I appreciate her....",2
5033,"UAE Exchange is very good with their service. I am their customer and avail their service dor personal and corporate usages. Our company is making our foreign exchane transfer and staff salary transfer through WPS using UAE Exchange Jebel ali branch. Their staff is very attentive and promp with their service, especially Mr. Jithu Jalal. Highly recommended.",2
5034,i was please by customer service they do offer to their client and the support they offer too,2
5035,"Recently I was enquiring about how can I send money to my brother in Canada. I visited Lulu & Al ansari Exchage I was not convinced by their dealings that the money which I am sending will reach in time or not. One of my friend given the contact of Mr. Jithu Jalal, Supervisor, Jebel Ali metro station and I contacted him. Believe me, he given me confidence and transfer money to Canada without visiting any exchange. He Gide me to register online money transfer from my account to UAE Exchange. Now I will be able to send money through UAE exchange from my home. Great job by Jithu Jalal UAE Exchange. Thanks a lot",2
5036,First of all it's service is very nice and they are very helpful human I appreciate,2
5037,i don’t like the fee structure you charge high but in terms of service it’s decent,1
5038,"Very good staf, professional and helpful, I like to be his regular customer.",2
5039,"I m regular customer of uae exchange ,For 10 yrs . I always deal with mrs criss . the madam is very polite and dealing with the customers in a nice way . She is very good in work and attitude .",2
5040,hi......i'm using transfer the money at starting 1989 to still date. im very happy to say ur very good and comfortable in money transfer. plz continuous ur good job.,2
5041,good customer service Spl thanks to one Mr.abhijith suresh in sharjah branch uae exchange .,2
5042,Since from the start we always send money in uae exchange. Staff are very accomodating and very fast to encode those information so you will not wait too much minutes even the line is so long.. specially they have ladies line😍😍😍.. and most of the time they will give you freebies.. 😍,1
5043,Good Working..,2
5044,amazing and great services,2
5045,Good service,2
5046,For the last 7 years I am sending money through UAE exchange. I have a lot of trust in this . it is a very good service.,2
5047,Friendly customer services and money transfers in a seconds.,0
5048,Cheaper fee high exchange rate thank u,2
5049,Very fast and good service. DIVAKAR.,2
5050,Very good services /Burj khalifa metro /Maria Carla,2
5051,Krishna chaturvedi excellent work,2
5052,"Ms Angel at Bur Juman, best , knowing all information, efficient and ever smiling. Keep up the good job. Keep smiling Shailesh Anney",2
5053,Every Time very good rate I get and ur flash service is awesome mostly I send flash and it's in jiffy very good staf also,2
5054,excellent customer service,2
5055,The best place to send money with good rates.but with money exchange is not the best rates.still other exchange can give better rates. Very polite staff.and professional but needs to be faster so we do not wait for long time in the queue.Thanks UAE exchange.,2
5056,Good & Trusted Service........,2
5057,Sharjah main branch today I visit for utility bill payment . Zaira exchange staff help me to do payment and they value the customer's .,1
5058,very good customer services and fast servicr,2
5059,"Thank you for helping me to follow up my transaction Ms Lenith in UAE Exchange of MOE Branch, i feel comfortable for having transaction at your branch..Thank you for your good service.",2
5060,"I always appreciate Miss Treesa for her best service and respected service being provided and I really appreciate the whole branch environment and the Manager supported me all the time, Thanks Trees a Thanks UAE EXCHANGE",2
5061,Very good service here and janini give a good service. Al jurf branch,2
5062,UAE exchange services are always outstanding especially Jabal Ali Parco Madina Mall branch which is most reliable money exchange branch where the well organized professionals like Mr Atif are serving honestly. UAE Exchange is really a most reliable banking system,2
5063,the company is good specially u have a filipino staff,2
5064,all the staffs are giving good customer service in DIP2 branch. i am very much happy with the service they provide. i am always using UAE Exchange DIP2 branch for all of my financial requirement. i wish all the best to team DIP2,2
5065,"Sending Money to Philippines has never been this Amazing! Month-end again and I needed to send money to Philippines. Genesis welcomed me in Rashidiya branch of UAE exchange with a big smile and made me at ease. I then asked the exchange rate and was happy (coz it will not be too much AED to send) and sad at the same time coz I know that Php was getting worse. Genesis was very helpful, amazingly fast and she made my UAE Experience great! 5 stars for Rashidiya branch and Genesis.",2
5066,Always give priority to give best to customer. Good customer relationship.,2
5067,Its a very trusted money express,2
5068,This company is have a good service and fast transaction.,2
5069,So many years I m with UAE exchange. It's excellent. Money transfers bank to bank it's very fast. I appreciate the staff which are too friendly to the costumers. Thanks a lot and God bless you,2
